id,name,followers,popularity
1SFz3S9eSUTc49ysstadiO,Boo Seeka,75205,52
0NhKCHTPG7Sz62S3zxV1Cf,Ecca Vandal,10618,53
2NNeERUBxmB2UrLFfL1Q8e,Slowly Slowly,20387,47
42XeVHEwXlejTSpz3lU0Ia,Adam Brand,34817,47
5gcDZA9xXCOspWgQilUYIu,The Preatures,64438,49
6tVsUWjip0Tnp1EyCRX5XH,Cyrus Villanueva,9668,29
6DW1Yqi5B34jRtn9hPLvFp,The Smith Street Band,82456,50
0dwYOqqBADcpYOJRmlZSgH,Big B,42237,46
08kSC3EyOASw4LU1BmBG6g,Mo’Ju,14768,30
1nL98XHH55na3zeMnrYMXh,Manu Crooks,29383,49
6f5yObGSpFj9eJL55GBzrb,LANKS,23432,50
4xdEmbimxXyo9wXy9lq3ek,Gretta Ray,34872,48
1LcsFT5fwJajcpAqmlitHX,Good Weather For An Airstrike,5653,39
7AhDVqsNA5q46WKsRPXvoe,Son Volt,64263,45
1PPpmEpuN1KrWNOBqrHeMj,Ultimate Painting,26505,38
4QdSwI8nLBjrN7344lBCbL,Elijah Yo,8738,36
6XBbh6vh6VvVIPlebmPPLR,That Kid Kearve,23673,43
4mLYW48jy9Pwv6KpT74Evf,Big Scary,48447,45
1r6nvWvnqJYcm8kW3cX1zQ,Justine Clarke,8187,44
3uKiMJO25JbcnE72DrmUMf,Adam Harvey,26819,42
0RCHY4NGqCJ5GLWCYz2OiI,#1 Dads,29020,48
4ETXyV9H1p2P1XYgXXTjiO,Busby Marou,23662,44
2fczAptz6g62e12F9LxYI6,The Whitlams,58698,44
3VLXw7Phdo2mLlUoB5B59j,Kyle Lionhart,27601,49
3RIsSUoG3tw0S19WabHxiM,Troy Cassar-Daley,37306,44
4R3mzuQZhfwDkjdE1wx31O,Carmada,19975,39
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,230244,55
3orc30EUucavid98kNtMEf,Cosmic Psychos,16913,36
4cnccBVC82QHFHuOVxzqM1,Ian McConnell,12254,44
2C1zgkYFPzuU7GBM66c1S9,Victor J Sefo,21815,48
1F9bBR1SWdeGnIztqAxQVO,The Sunny Cowgirls,27219,41
2H62q6PF7z71FxZxACxg7H,Mia Morris,5606,42
2mHjhKyKCLh6MZELuCe1Es,Stella Donnelly,82310,46
0EdNPfEHC714LHuN0NPIyU,Short Stack,13426,39
32adQJGzuFZNh9fBQXhisb,Jordy Maxwell,8028,43
0qGPycvPHafmEPTOm4M7Tu,DZ Deathrays,57830,46
6kjbCSFaHOo2deId1wSaeL,Bugs,11442,43
7wNxbhLI5CufuLBy50JcZu,Luca Brasi,24339,43
35YkpX0zYwHG8vOIhObvxP,Mano Walter,2639827,65
67vy7vxBISbMLDDvzDECT4,De Nieuwe Snaar,5590,24
6mB1JVYIIk1NuBNBXcwrbk,The Neon Judgement,9333,28
6paRdA1dkAEb0dWcIS4TOp,Buffalo Tom,30597,37
7IDrRpDz0cOuUVC32c8PKD,The Afghan Whigs,82304,43
7cCXGHnW9OLbG0kQxabVvX,The Scabs,12414,38
5Stz8LetjJ6OBHOZKuPrPj,Nils Van Zandt,16200,42
3Axzi0Ac9JRwejcRSmhTtV,Magnus,5518,31
4ubInRZWkxXv1KNTPLHB4q,The Radios,14155,39
7vwpGdC4NswrFH2szqnzy3,Bart Kaell,7173,34
7suqkCi5J0pW8bLEhGuGo9,2 Fabiola,5802,33
1h1uv3Y1MAMrpIeRbN2vFS,Jo Vally,7059,31
6AyotiT5VYS4Nu5FinGm97,Jan De Wilde,6442,31
5CCH2zBKFp8T8hy07PTrvm,Isabelle A,7205,32
7bdYS3HgllTnnqTmDmwzFC,Bart Herman,5096,32
6ZtncQAhOATpLxzxfEj4oY,TC Matic,6383,32
0jKR1DdWGSZB2hYgJq82qt,Yves Deruyter,14935,37
4dRLeUGGqu0vixU7tdOCTv,Jones & Stephenson,5471,38
5I2d294l90n7EMWVNUZczE,Lange Frans,55343,57
5M9Q9H6jHj5txCVX5KSM8V,Jasper Steverlinck,21553,42
5v1n40JSt183xWxcHYj4Or,Laura Lynn,8432,33
5gy3LzkFYb5aG1d31Kc5YD,Preuteleute,6804,30
1OViTeOacC1IKJNRTqXQGT,Wannes Van De Velde,6143,27
4FmTFdAid9vZwCqOFedhD4,Admiral Freebee,21302,41
3gAnduA93Ykv75yNrwXhz5,GOOSE,36928,44
4oVERQ0AxzzQ4zip1nMKlt,Gringe,77565,52
3AnH1n9G6Y9TyoPqGNo3Ig,Millionaire,15207,35
7ymJ5gMkzqUHhA7KLHJwOI,Mega Mindy,11612,43
2cCkEcNkCDJEeX6aT7LdUb,diMaro,6991,39
05khYC2X2kbHqWqD7aYB3c,Zornik,10368,30
5drkbPiwHU6Kzh1wzYwMAl,Jef Neve,8186,32
5yasj6KkVhjlz5JNJFbZkf,Channel Zero,10553,32
5vDmeNlRvDIttOIztp2qz0,Ann Christy,8521,30
7kgD97FmexIhZQETIJgGVn,Buscemi,9357,38
59SiM3ClD8AGada5EGJ5G7,Zita Swoon,14041,32
6O1jZPcvD8uF0g9bgHqaNt,Sarah Bettens,8918,35
6iBEZvtB2pBfetlatoquYE,Sam Gooris,6543,33
1e4opLDDJ52zacE50hm2sv,Mama's Jasje,20921,43
61LAVgfVbkRLgNHEDveOyh,Cherrymoon Trax,9339,43
3VOx9Fp9hOqMucVptus8xt,Diablo Blvd,8752,27
4X9M41I7WyckA4qjzo17pX,Elisa Tovati,5319,36
1LyPW0dCTQJJSfF8FIHKlM,Typh Barrow,19968,42
4AXpdpyOnye51mlXxsKESw,'T Hof Van Commerce,16741,34
5rHpMbkeSr6YiNbizH0mBq,Fiocco,5309,36
6n6ot5JVa8YO9z82eNbvd8,Marc Moulin,12271,36
5y8522WHbYqJVt1jSwNSfA,Emmanuel Top,18246,38
1HRqqu7DoKzpIBvdU7Jjib,Girls In Hawaii,35220,42
74ycentHh1YZrW5x4PLnox,Wolfpack,30266,55
0k6m2onP4vty049gZ9PseB,Noordkaap,11825,36
064R2a2ptevrnJHc5Tao56,Katastroof,11750,36
02WQ3uYpJNgznKVcqWCc6I,Intergalactic Lovers,35048,40
50P3cSCiJR43BiWT3qUU0j,Sean Dhondt,5477,36
0N1jE1EIrhZjvQSfuLupUu,Amenra,59510,39
1GJOgIYZ4zZtey6Ev14sjD,Eva De Roovere,11120,34
51jBhM2gW17sCGLI1eBkDn,Maaike Ouboter,36616,45
5SJad7TSSzjdRBJHV9rt8d,The Broken Circle Breakdown Bluegrass Band,34288,41
17ynEC4GysdLM4R66FmghW,Stavros Martina,6726,50
3GiUQz28eEtMI2Y2AeaY03,Yevgueni,16491,40
2ngqIbDud3EeLNAdrZCWyN,Natalia,28973,41
3HL2hJ9MmM9eazDokIndkr,SBMG,231795,58
68X7EQtVYHuUAYoFilK3wE,Kommil Foo,15303,40
3MZIxeB762kFLJ8ceou6uJ,Trixie Whitley,28990,36
5JcSyYpBdqCmjJyVlKh7Yg,Rebelion,35969,53
6D40RuzdpIC5ip4yL2UUvD,Suarez,12946,37
0BqOXpkslA5Kxud9UXi2yG,Het Zesde Metaal,21130,43
5rytKg8dlNhhb2nZ47y9IW,Daan,23544,40
06h5xeeCDip3usS3go9zjI,The Subs,18746,41
2qK0WzDIIgsdKdFDkdUCCl,School Is Cool,16265,38
7m63GptZSke3jGqCxR4rom,Brutus,40709,42
4FTPrxr5zwdfmh46OLnNhn,The Van Jets,17699,35
758yIKdhJhWL6oTuTSFVV6,Dirk Maassen,34645,60
1i7EPWPpiJn18wBTNfgmsY,STIKSTOF,12416,41
3YuaQf0byew3kRZzaOrvdI,Spring,8403,42
3P9HA4lYhoPQKlUsF9jUWe,Stan Van Samang,41014,40
2Muef9e20frSc14ocV9TQU,Pierrii,37180,56
3wFP2UY6scUTvqgucLALQq,Black Box Revelation,30913,39
0suJQKq7btdiC24Hr6YtyY,De Mens,14675,36
3a9AG5fMqAqrXkeiwYtarJ,Ozark Henry,28401,40
6kLbQrRfstOkAju82Vrhmb,Pat B,10995,45
0dSh0CIa0HPd9kJmJSmGQo,ISHA,59620,52
2LBjSXP0S1oQFFO5jncBa9,Guido Belcanto,6510,32
1Y1TfIkfdfHnFGo5WrIITh,De Romeo's,9217,32
4jZ3hlCNXbDwJ4IxwhVRlU,GhostRockers,14537,32
1LsW7KoHTgRLcZ7Jwt79MR,Bart Peeters,62531,52
7dQQlNOMGdVW5a0H4FbBiT,Buurman,7652,30
6dZdcowBonykRqLdlfb7qR,Arsenal,28425,44
0OQMxt6l70FM2YlLwYDiEn,Swing,82437,53
0KI6HIuDsZdmZ65lpnZHpt,Kinderliedjes Om Mee Te Zingen,6718,49
0MMAa1gvMFyofzcO1LvaOT,Paul Severs,9445,36
2os0uvECng2MYlxDj5iEbc,Milo Meskens,5379,44
3dQcvQPQXcOkCSmBTEZqXL,Urbanus,26996,38
0RHj75a0LpHdGbh0LUtpnn,Portland,9206,38
1u4ytAPuSMp7InqjzvVoTy,Flip Kowlier,17225,37
5hEZc6Innys0o99gLeha3K,Klaus Veen,15785,59
5Ld19xtpAR80G2boTcHaVx,Harrison Storm,103533,60
1QfEfvB62EEl4upf2ANKkR,Pip Millett,97780,58
2HXioEvQuzCcNmRsImBTET,7 Jaws,38834,53
0BJ02fxaAtkkOGojZvmTBD,Zjef Vanuytsel,7237,33
60gg31QLbNuGwl12YPBAUK,Jordymone9,13156,51
2hwy5DELim1AxB1sHPqn4y,Gotts Street Park,7390,53
0j0HOVpdJ2XuGIkfWhEdtz,DVTCH NORRIS,14094,38
6mS5GeFyhea6w9OKo8PO3p,Goldband,11389,49
0SuC1Z51R9kleDO1pj3Gub,Young Ellens,54787,57
2446Rfg2mJbSUoWwVzg0ZJ,Lucy Love,5135,23
1FfmZ9XUvmJO0VRqqBbhvz,Honest Crooks,6118,24
3Ptyea6E1lJgg6W64f0OQa,Yxng Le,7840,56
7nG93Qrraq1TbXn8SqlzTd,TheColorGrey,14163,43
5Fr2hRHMxRV2Lu0Gnov3an,DJ Furax,6762,37
67hOz31eSjfEo9FR2N0ST5,Compact Disk Dummies,19810,40
2gFsmDBM0hkoZPmrO5EdyO,Tedeschi Trucks Band,276695,56
2RRsSauHi9EYx8AUmJMwkL,Joe Lynn Turner,29293,35
2X3pNc13eRGofTO9Yt3sMi,Fishbone,72517,43
4Dd4Iyp1RhWKB5YwPfPAjy,Zana,5427,34
1THxaqwOmsSt9lZsF5ZByy,Ana Bekuta,14433,38
6KHJWofXbXyYHSCLQtVmm1,Marinko Rokvic,9155,36
6iyIbAydXPDNz1yYFl7A9h,Brian Bromberg,23863,42
3xtIpqzIOfQUxKce8BU4Ka,Crowbar,101627,43
5jhqwsWfRaETrWPWI0Rc7u,Jah Wobble,13735,36
7MqGKGC1ckMmbYiVKOU0ZN,S-Tone Inc,14305,42
6EUM9GFtnAwMz7sy3m5f3f,Brenda Boykin,8727,40
7yMqxge3rOuzpKVIoSQToG,Ritchie Blackmore's Rainbow,96394,37
3nhxXtHwC2TookQyqQlFK1,Biohazard,122593,44
1qh6ppVtiFTKMyta0NXsjf,Madball,114428,45
6ROyXB8NDG0fA78S46JdTB,Big Bad Voodoo Daddy,104822,47
6pPx8jYe1vzHuQea1st8Iy,Simon Phillips,20030,35
1vAwQYTE1k5MBhNsvqphp1,Azis,7341,30
33JEl8gU2aspRf31MDowD5,Sasa Kovacevic,38765,47
3c8qkOKulbMnNWlEY1XZvW,Ishtar,7078,34
3mF9V7H7yo9AwMXHt08Q9f,B.T.R.,8133,30
2KFW64pVcAHeKysZZlViWH,Ostava,6202,29
2tgrhzplXojGi49ikGGaXA,Upsurt,16409,28
2fNGnQQYcumc2TuIcpzT5R,Boban Rajovic,36925,47
1GedScfXwlE0mqLZzzliN2,Ben Delay,5784,42
0YSfR255xknAvfcWPwEydx,Boris Dali,13409,35
1DJVvIcjKhdedkuGRzW7PG,The New Mastersounds,58859,49
07aV940tBFh4TthmbcjR3g,Djena,12395,35
2tPR0lWEWNyDUHPeVEhewu,Radio Citizen,16526,48
5Hlywis1lsrKUDxoP0t4jL,Mark Lower,7827,43
3h25qUbua6H0dcBJgDPg5c,Wayman Tisdale,40126,41
1QVWN3ebl1dVgVbMgQPG8K,The Bamboos,55294,49
03ojdQidPtScdEq8KU2V9K,Lex Luger,13077,50
2pAajGWerK3ghwToNWFENS,Puscifer,460624,59
7c1rGKb2kBgVcv2hPcg06N,Ilian,9146,35
7dOcrtda9FBmyDlH94mmbx,Rayna,9512,28
0VpUnq1RRjrRId3JL0izHL,Andreana Čekić,10616,40
0wIb0PhwT3disoWykRhq6V,Viktor Vaughn,99427,54
0jypmaLN034G9UkeQdqsps,James Yuill,10127,46
5IxvlwTJDQKlgIJbOPG0IQ,Mystic Diversions,7029,44
18VhoEywcAKb8oNcfBS24z,Julia,8433,25
0ovVHMPhCGR6sCeJnpo8Q3,Teodora,6529,27
4sxtLUswMXhoDrec7zc6i0,The Milk,13344,35
4b1TsLuw4b3Sybwy0BLRBA,Heldmaschine,26481,41
4BXKhsgc3Bx8Etj7A128Vm,Inquisition,45530,38
10iUgMo6V58HTpiZrEnNQu,Atanas Kolev,16573,35
6sGqL21vegtgNafT0a7W8q,Ustata,5572,28
6Gxrp9HRZ43wAEbtZAhNOc,Shade,8519,25
5ALPIt74KUX3vcfolc7u1W,Vanish,5632,33
1MMEHyxVfd0Pv4PEHynX9k,Faze Action,6312,33
119lba2E5Wz6tQUlSu3Q1l,Siena Root,24956,35
6bYrznKbGdUBy4IXEgxxOU,Sam Garrett,33087,50
3vIccdVCJt0pImyvORjoQP,ToTo H,20397,42
3CcA9m1Ivpp5XmLt8SxUpn,Tedi Aleksandrova,23055,39
0zUxMjQG8WbO7NTIqCuGX1,Grafa,13893,35
7r2WZwr18ayXKb9pYXHRDg,Secta,8115,33
0uQufSOI58CZsze92brlhq,Sofi Marinova,18077,35
3kQ0LUzYBc3fzDVIpFhfuM,Gery-Nikol,26770,35
3C4Rcz99x3lhWNCj6MXqHu,Slatkaristika,6440,38
6KsiFFe8CENPP9DN3SRouY,Djulia,11491,33
3Q71N3lHz2pijhljCNqOqw,Andrea,5669,38
5hqmrKW4SIiPuRVBRdXfIN,Константин,15606,31
2hPVbWRCuEkdZK55EUExLk,Tatyana,7648,26
4q6xisQOZHW2IC26y5vY3z,Илиян,12798,25
4h8X3imgxfCgpCyaLiMKCH,Ice Cream,6143,27
26d0A70Fzkh2jvHSRjQULz,Ani Hoang,6057,19
6wdkXW3vraZPKlFH04RXUB,Vanesa,5192,19
21Q5VJotowNOhkOD2x2Cti,SkandaU,38059,39
1eSLQvCYcfd5f1jgxBGbKJ,100 Kila,30292,38
0dz4rGLXin0gvKYqFh7iyI,Billy Hlapeto,10218,38
1FYHEsfPuSTAOV5oK1CNXG,Desi Slava,21259,38
09dmaVobfJspAF2KEumlH8,Konstantin,9773,37
3a4iT4FdFp6x0IqVTl47vR,Yanitsa,19543,37
2HZB0WJymbdkvWPv1PHXgP,Aria,8890,36
4K8joeQZVHVGiI5q5h3Kb0,Stefan Valdobrev,7376,31
1FAE6aKS3Tgrqpiw2fQbj4,Miro,6345,31
20OZ2uLnvgfz2V3ZtQaMMa,Milko Kalaydzhiev,6424,28
09k7Kbz2LwZqAH4IaF8GjZ,MIMO,10816,36
6NS4Qt4ISw27NC9tIN9jgg,Julian Vaughn,5903,43
5EAksdVB25PQAbZTl9GmFV,S.A.R.S.,13346,39
4BgNISEfw70NKXHb9lIB8O,Iskrata,5314,23
0Hr8ullRoSGTbcEjHPpI3u,Liyana,5106,23
0U7NrIK90OOUHPFdUbCNyN,Джордан,6438,21
5RMUeKq0dZxg9RHE1f0B9P,Tm88,55833,54
4hcbbb8RBjFjCuMhmVv1b9,Slavi Trifonov,29543,46
6URykZzv72st8HDMcJNrsV,Dim4ou,25961,40
7JLPN5CklYCRotAvFGw4Q1,Fiki,24977,40
1u5aZFA7fAmHyKsn5EkyW3,Jluch,6419,36
72Ef0Zh9DcuBvrLqji8GMS,Lubo Kirov,6563,30
68VEkVQDjL2Q8JctZXJqfd,Maria,6268,29
2IN2VBkdXOBfoXJGrAUV1O,Deep Zone Project,5199,28
1q4FQjCgWnYE9bI3Yd5CWu,Gloria,6677,28
6LUd5UlzZO0qmwJrBJzHeP,Morf,7450,18
5697sWl951kKEnsCXGZarM,Melih Aydogan,13143,49
36pVuMIbDJk9Mpbfr5gHja,Nurminsky,139879,55
0VV516uHWgJoyrBHeUumMp,Litvinenko,77434,52
12fCNCkYtNfyBZ3zjFGri8,Bandata Na Ruba,6169,23
6cv6xlvIj86g1lUPFkIy2e,Koopsta Knicca,42633,40
2xODNufQxAtc0gmDIhsjkg,GAUPA,9569,36
6cl0Mzx0Mt4XY5NSk89KLx,Maria Ilieva,8002,29
4C9qhOkWrX1N9vYvzrD5fe,Black Pus,7863,25
2mwysWD4hDBi2riMRaKwVg,Hayes & Y,5660,27
3z9G13I73VCCZgf2j7i8q2,Offica,23072,65
2bHWbDN72wdIF0Y48669zg,DJ Goja,8865,56
6LArUyIoMiHmDvvOAsE2cd,Dream,376805,66
1eawNkjAXDg8ZbArWOKktY,Xavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffx,50682,35
0UqAPNk5Q7nLF2kb2b77DG,Los Trovadores,6110,21
7J3PlfvQyxabanXsQQtJf0,Sixto Palavecino,8267,20
3budmcJD4fTyytFVDp5lud,Pastoral,12622,27
4GN1eZnMxHLMX8a7sBBbFc,Cuti y Roberto Carabajal,14764,34
7B4W35mskl1bpKV8l9WezH,Horacio Banegas,18178,36
5nerlXgmkkutK76kjPNjCr,Luzmila Carpio,11160,33
4PGCodvYkKFR1qPfeDlIPQ,Duo Coplanacu,25211,45
3d3pm23Qc0Pa9v1mQqTtj2,Los 4 De Cordoba,11572,32
28n5SobVPfbV8Slvgn5WUX,Vale Cuatro,9760,28
1CIQKMq8233RjSs4VMk0a9,Atajo,5014,28
0iEb0AxgIKdFEBge2F0hSr,Los Moykano's,5974,33
7mkvT1y5EkJJtQKjF36HQA,Sonido Basico,45822,39
41A1tLHviwiCao1vXl1cgd,Manny Montes,220464,52
11PnNvuse5a0xPupBIeHyW,Tamara Castro,26380,44
0Ja2Ev0dURXn3VwwWsxHiL,El Show De Andy,7054,39
7Id6e14ndbpmQCA4H5z48t,El Negro Palma,8261,37
2e4Y8l04wLXmQhffiFOV0Z,La Clave Norteña,20002,35
1mEYmsbKTfxfLbyyjvgEId,Cruz Martinez presenta Los Super Reyes,8952,40
1JzCCMAjM3FCr9eM3jp0uH,Kaleth Morales,653873,52
4gQOceTfcyC3AQHUE2gmVt,Sergio Galleguillo,40017,44
6Y4bCmUNPDKqc7dHkVvgim,Erin McCarley,29712,47
2BTS8Np1YzPQuXjgdlqsBB,Emanero,46332,44
2Jro2lFfaK1LiUIIY8Ff48,Los Rojas,28549,41
3X3XK9kN9PNmW3zc7tsVzn,Carro Show,80215,46
0phrBHcoobAzpHrxHmZCCY,Grupo Treo,16472,35
1nVIHTQpQ8WroXnbc9TbD5,Fareoh,11933,46
7icDj3mEmk3X2phthD7iA2,Matamba,20685,38
25gsQNkL2qTq778NWyughs,Josimar y Su Yambú,565807,58
2MyrVjqQx2WwuswUpJ9TH3,Llegas,6474,33
2yPqUTJGIJXeTLqUn7n3px,La Mara Santos,9277,32
4YBAOrBF9vBB9inOLtpRzp,Mano Arriba,195764,47
3UL33qnDTDglkZqiKFGIyR,Los Hitmen,17325,46
7BtPvKcx93ZZwYUIjpGyYQ,Conexión Cielo,9383,38
0wlZbRgmyH7olg2b8qNrl8,La Sinfonia,11922,27
2KakzjX640aIT7kOSY4CTP,Efecto Mandarina,8806,36
6aBoKzSTjuIi0sY69XHLk3,Karol Sevilla,432368,50
4ooyae64t1DFiWd1UnJ5d4,Octavia,12515,38
5fx2gAF0dCFWULwx4TwQS0,Dalmiro Cuellar,9278,38
6LjdKBMnP1Da8Oe6WhrN56,Aldair Playboy,493079,54
2mEmkjlxWjRINgehiF0eEk,Duchess Says,5071,17
1sKccNX4hEUwQUcZ0UQdgd,Mc Nedved,21232,28
2SmW1lFlBJn4IfBzBZDlSh,The Warning,55692,47
691W1gqZuTStArZXHw2fT5,Dj Kairuz,5901,38
4wpAf8mbXOuEFe1LQDkWZV,Guelo Deluxe,25114,39
1luT1fBd192SU44iq8Z4C2,Lucas Requena,5240,47
3msyOqmauohWU7cd1tgLBi,Fussible,9278,23
348pk4o3EhKmsSahzuClSf,CA7RIEL,110118,58
2yGXs7AlyNVetlMvwsFXGk,Muerejoven,60119,55
4Xqqfyl5enlsXYCBKG7Df5,Ade Irma,8881,13
6q1CMwzwskr1MmhroO4KFG,Virus de Amor,8939,34
0zeMCZBKizCfliQhG6rwGh,America Pop,5466,30
3hoK30cCZ2DVFXmgxcVSsV,Ana Lúcia,7023,10
6lyuRtUnmXTOAYAhFjIAWr,A Bolha,5288,15
6gs1jGCeEkGBEKprl5w2ix,Turma da Mônica,12877,38
2ETJpexAxlTPCT6BXHJG1w,Dom Salvador,5755,22
1s1BoXcIPbIfN4NkLvFTLS,Amilton Lelo,5513,20
7vTvStb4xYKVbFH9hvj08E,Lula Côrtes,5450,27
2REKDL7LGR2EuiQaJEZVb1,Arnaldo Baptista,23870,33
30RyGMjuSYBfHRQF3oANq7,Som Imaginario,10771,29
1aeYwmLUC22j3E3XtHuwnI,Silvinha,6363,19
0WuhMCeJWbIxhQmd7GlcVI,Carlos Cachaca,8912,24
46XgOfgAVho3d3z8Wz4U1P,Trio Da Vitória,5344,21
75wilejqUnDckN02LdU5Ie,Quinteto Armorial,7205,21
7dtjhTXpBQ4cCf2GPLG6Qo,Lia de Itamaracá,11866,33
3gVA0UedW3jXBioMAuBFdE,Trepidant'S,9999,21
0oFqCmFwWvnJShdRT1y3lM,Silvinho,7806,21
7oDv62RzIfPrM9665OHrAz,Demetrius,13660,27
7ECreycgdoV4ilULrQCBjf,Almôndegas,6415,25
2jih2YJgu2muIuL24mDjKj,Joelho De Porco,13278,22
78ZWqzpgn4oj3Mb7xAzSTd,Marku Ribas,5611,29
0VuTQAZXAEAjmYvZLw6Csq,Cristina Buarque,6877,26
4cwYGBJC1pRJDqfIn953ga,Roberto Muller,14299,24
4RS0cca2Ex2L93NJ2MZaaN,Jair Pires,9439,22
0fvtTgGadhxwdCTQx82HUu,Frenéticas,26952,35
4EldGA7pMrLTLd6TbMDjRC,Noca Da Portela,6115,30
61q7DO3LsxVBCeQlrcz7ub,Luiz Claudio,8970,27
4CL2XwEN05wZBGOMbrs8Ab,Claudia Telles,5380,24
4AogL7UYQ94pWDpH0gllBP,Assisão,11195,23
4jCbJLCLsiUnULymXRidcT,Ricardo Braga,5475,22
6Pgku3Ax3RLiZq4NRG9Aml,Tavito,5921,31
7HGerfpN1nW5qmrNXt5FvX,Wendy Rule,7442,35
6absGnVp4fKn4s9FfSMti0,Abel E Caim,26879,30
2KAd962FIw7AAp3bjBUsuf,Banda Marília Gabriela,5477,26
7CL89g1CkLRKTxAcBFZ6XG,Fatima Guedes,7917,26
77wffxUSNn1WsNJ0NcSsjn,Placa Luminosa,16011,23
5CorrQPbOid8RKf5rCpxG7,Sempre Livre,36245,34
4UFtWjhmlZ3VYPVDLI2Ofo,Bia Bedran,5183,33
6XV6ZZQ4UhNXTi6fxOM8tK,Jane Duboc,8243,30
4zYQu7ptMqojPc163KarPK,Nilson Chaves,7006,29
0uhzGb9luJW0RlaYgFg4Ic,Ná Ozzetti,13004,28
6sJxxxihVa8xS4Zr2SQhjN,Zezinho Barros,11591,31
0CA7Kj6QiDs62kvbZgpYzE,Wilson Moreira,9539,27
1N19qPGGYLcgJi8t4ha9HN,Zé Renato,5483,26
3ToO2sJ9XN1V0UPRfnHJaM,Durval Lelys,53951,39
4EixMtLOadepBzyXHJvolw,Tragicômico,16254,41
0jczoZu9nJoC05lYmaWl3X,Herva Doce,25343,35
1nTI3zoymiwNZrAmRD36Yq,Heróis Da Resistência,23970,34
1UEkPZeJs01KxbVKhSoF5H,Evaldo Freire,10244,27
4dOQmMX7BjiqA1TOZzDMm3,Made In Brazil,16000,26
7hj6TfWecHlMmeUPwiAazv,Dr. Silvana & Cia.,53949,34
2SQHdu1so7C2b5yBwnEUYP,Celso Blues Boy,20118,33
5WQw86oZtrTc4nUfagqpcU,Vinicius Cantuaria,5925,35
1ynOuDiSh0edsV35bwiyDD,As Marcianas,49639,32
16NdOHGyaRuFv1365u0XEf,Tokyo,8504,35
754GsjALc0WkYIDzrf6e7H,Cassiane e Jairinho,175201,32
1pBiGkHQ0h969EMVTnNjpl,Jorge Camargo,10283,32
4i7QFkPQZvdIwcVBvseAyJ,Simony,7701,28
6cV66nwEmSQpSEgfcTGHyg,Defalla,5949,28
6vr1UwknZYI6haMm0AKUUl,Trio Sabiá,6125,28
4noTPuRBMOdwHlbYx43hF3,Cenair Maicá,6968,27
7yA6OCdhpo7b7uKaWKefKj,João de Almeida Neto,7150,27
3bPSw3qkTeBZXnfDFUqmPG,Sarcófago,53909,34
2CrS5UAb00YIM0d8tboVlk,Tunai,8082,31
5l16yCOBayxKJwDKRZ8n0T,Gretchen,12595,35
5VdzirhEjTkESMJw5sfbJN,Moacyr Luz,12359,29
6inPmyLhCY3aWR9pVEfVQ8,Ronnie Von,28680,34
4RegwuNM39GAN9vIaAcEM5,Noemi Nonato,10298,31
7ntfJVmjXJqHALQ89SVmLY,Ilê Aiyê,15531,32
2nWeWWPZdfKgwKfFIihRls,Marco Pereira,7188,33
67HexKH4M3AZsyKZwYfgek,Geronimo Santana,5291,29
00ehjjBKPyX63R1NrlAZMW,Ijahman Levi,32906,38
6vTljcFMuDleItFOuSKoyj,Inimigos Do Rei,47641,32
4wu8DFpwKclMkSbsyaCQDF,Alberto Moreno,7478,32
1c4WjNh9IM9AlX5FO9dIUc,Kon Kan,16114,39
2u9M1ucnkGqvf950Y5hviJ,Canarinhos de Cristo,7258,31
0g7wWPHTaQ1L4RwuxLPC3l,Ricardo Chaves,24523,31
2FgUbGOsm00aLtFwijpPvc,"Elomar, Geraldo Azevedo, Vital Farias, Xangai",25230,30
7F0xfkXz1ucZLGi6ktLelR,Supla,36376,40
05Z2wIBq7FUAveaJVa0SLE,Comunidade de Nilópolis,5721,32
2CSXrjJrgPq1gKgOFw3sy4,Eduardo Dussek,7807,31
2Nj5eY05IUPK0AZKBzR9xB,Marina De Oliveira,53087,31
4S9mXn4iJGpq4vEzjqkoPZ,Blues Etílicos,19653,31
3EdrZOmwcPfloVfJdnUIjX,Jorge De Altinho,36928,36
7nz8OOo3qPb9jvUp4WiTe8,Rogério Skylab,30420,35
4zOcSY6Sfk8SAwgAfBoIDK,Jessé,19068,35
681s8VxRr809tvb0rCcVFL,So Preto Sem Preconceito,30225,34
1Ep9fDiLZonyJc2zDPHiwl,Junior,5986,33
5PFAm9rM4jrm1X2jPX95E2,Inocentes,28755,33
2JNF5GFFnsJKqoPCLfrULn,Alessandra Samadello,6874,33
5eTFGhsuJJrmwAF2ttmgOl,Guinga,22148,36
2mOSP0ZMWqkSt8xGATF3YB,Mauro Diniz,20406,33
26hFGAboiK1hGyRCXdfOq3,Thaíde & DJ Hum,17119,32
6ywWIQgZrAOTcmA3XxGIk7,Viper,27998,33
6zg73gIYCTCBvxgcKFDACs,Dominó,28668,32
3IpvTduYuJT6Nb7whSUXzT,Adelino Nascimento,22342,37
1z53tJCMQggtVSPZGuEM2g,Os Tiranos,15833,36
4C7Wvm67sCnsmSWXHcpK0D,Sa & Guarabyra,75282,36
44G8TbLZYLn5GbugyD9jsw,Nova Voz,32818,35
0MIuvybztu95QtdglGYTBD,Voices,15879,35
7oDTQy9EmFpsMWHBfU4SYD,Telmo de Lima Freitas,8716,35
